participant_id,resp.corr_mean.incongruent.glad.adult,resp.corr_std.incongruent.glad.adult,resp.rt_mean.incongruent.glad.adult,resp.rt_std.incongruent.glad.adult,resp.corr_mean.incongruent.trist.adult,resp.corr_std.incongruent.trist.adult,resp.rt_mean.incongruent.trist.adult,resp.rt_std.incongruent.trist.adult,resp.corr_mean.incongruent.neu.adult,resp.corr_std.incongruent.neu.adult,resp.rt_mean.incongruent.neu.adult,resp.rt_std.incongruent.neu.adult,resp.corr_mean.congruent.glad.adult,resp.corr_std.congruent.glad.adult,resp.rt_mean.congruent.glad.adult,resp.rt_std.congruent.glad.adult,resp.corr_mean.congruent.trist.adult,resp.corr_std.congruent.trist.adult,resp.rt_mean.congruent.trist.adult,resp.rt_std.congruent.trist.adult,resp.corr_mean.congruent.neu.adult,resp.corr_std.congruent.neu.adult,resp.rt_mean.congruent.neu.adult,resp.rt_std.congruent.neu.adult,resp.corr_mean.incongruent.glad.baby,resp.corr_std.incongruent.glad.baby,resp.rt_mean.incongruent.glad.baby,resp.rt_std.incongruent.glad.baby,resp.corr_mean.incongruent.trist.baby,resp.corr_std.incongruent.trist.baby,resp.rt_mean.incongruent.trist.baby,resp.rt_std.incongruent.trist.baby,resp.corr_mean.incongruent.neu.baby,resp.corr_std.incongruent.neu.baby,resp.rt_mean.incongruent.neu.baby,resp.rt_std.incongruent.neu.baby,resp.corr_mean.congruent.glad.baby,resp.corr_std.congruent.glad.baby,resp.rt_mean.congruent.glad.baby,resp.rt_std.congruent.glad.baby,resp.corr_mean.congruent.trist.baby,resp.corr_std.congruent.trist.baby,resp.rt_mean.congruent.trist.baby,resp.rt_std.congruent.trist.baby,resp.corr_mean.congruent.neu.baby,resp.corr_std.congruent.neu.baby,resp.rt_mean.congruent.neu.baby,resp.rt_std.congruent.neu.baby,sex,age
1214,1.0,0.0,0.771452069282532,0.2289539374147259,1.0,0.0,0.726207852363586,0.1374482739806385,1.0,0.0,0.700841714938482,0.2088423232083774,1.0,0.0,0.755805790424347,0.1389036987877031,0.916666666666667,0.117851130197758,0.747415105501811,0.080522075647317,1.0,0.0,0.625228876868884,0.079385570072155,1.0,0.0,0.564686516920725,0.0590081061894876,1.0,0.0,0.844203422466914,0.2460386696256942,1.0,0.0,0.717277427514394,0.0697808266198918,0.958333333333333,0.058925565098879,0.67801954348882,0.062027748761166,0.875,0.058925565098879,0.696517994006475,0.1378560651109521,1.0,0.0,0.612919005254904,0.074545201206011,m,31.0
1215,0.9,0.14142135623731,0.89740914106369,0.2963267790068189,1.0,0.0,0.785364305973053,0.0993117823992756,1.0,0.0,0.638666828473409,0.0737321990349191,0.9166666666666666,0.117851130197758,0.721682826677958,0.0832483410310086,0.958333333333333,0.058925565098879,0.872696061929067,0.1371738305618714,1.0,0.0,0.715941369533539,0.1054610033823027,0.916666666666667,0.117851130197758,0.722629467646281,0.0934006054116951,0.9166666666666666,0.117851130197758,0.773922234773636,0.1231379465813254,1.0,0.0,0.697055588165919,0.0249794466614723,1.0,0.0,0.746359507242839,0.0947960419068417,1.0,0.0,0.819216693441073,0.1304481664292879,1.0,0.0,0.674213623007139,0.0837913803445522,m,40.0
1217,1.0,0.0,0.864459669589996,0.3743948470238995,1.0,0.0,0.795984041690826,0.2262018830768876,1.0,0.0,0.76822101076444,0.1650660880707687,1.0,0.0,0.804407517115275,0.1547760122760581,1.0,0.0,0.779714778065681,0.1352011719029766,0.958333333333333,0.058925565098879,0.783865561087926,0.1298936789780355,0.916666666666667,0.117851130197758,0.651867816845576,0.1172227803945456,0.9166666666666666,0.117851130197758,0.798948029677073,0.1661545374580364,1.0,0.0,0.814258525768916,0.2778014513574751,1.0,0.0,0.725577543179194,0.1852076174077592,1.0,0.0,0.925624072551727,0.1991310254986088,0.958333333333333,0.058925565098879,0.726307024558385,0.1540547848676604,m,31.0
1220,1.0,0.0,0.882746815681458,0.1997600714273166,0.9,0.14142135623731,0.900815117359161,0.1573776473213549,0.916666666666667,0.117851130197758,0.823230455319087,0.1168382992811999,0.9583333333333334,0.058925565098879,0.787258729338646,0.0968574161696206,1.0,0.0,0.914746711651484,0.1870697986399705,1.0,0.0,0.827898696064949,0.1386711078919238,1.0,0.0,0.776608953873316,0.0582311114759933,1.0,0.0,0.893983393907547,0.1400247979335939,0.916666666666667,0.117851130197758,0.896949152151744,0.1876045578538876,1.0,0.0,0.882636214296023,0.1304857649303904,1.0,0.0,0.865522474050522,0.2044995962315199,0.958333333333333,0.058925565098879,0.861187453071276,0.1414836724601846,f,56.0
1221,1.0,0.0,0.64869601726532,0.0659745861752846,1.0,0.0,0.693850982189179,0.0951113642563797,0.916666666666667,0.117851130197758,0.732625146706899,0.2208147642183869,1.0,0.0,0.680023218194644,0.1530085332563084,0.916666666666667,0.117851130197758,0.703966423869133,0.1054106308738582,1.0,0.0,0.701728746294975,0.1229698228025679,1.0,0.0,0.607378512620926,0.0935800421069842,1.0,0.0,0.730494807163874,0.1308156131913132,1.0,0.0,0.671833276748657,0.1153906182551228,1.0,0.0,0.638261387745539,0.1095125342705756,1.0,0.0,0.717100294927756,0.1319105022658157,0.916666666666667,0.117851130197758,0.630498339732488,0.0510653376584181,f,30.0
1222,0.9,0.14142135623731,0.671486353874207,0.0673623217387198,0.9,0.14142135623731,0.75252947807312,0.0847814962171,1.0,0.0,0.691960424184799,0.0631628511976291,1.0,0.0,0.685668195287387,0.1150801944233488,1.0,0.0,0.744176929195722,0.0923962705973317,1.0,0.0,0.747952039043109,0.1353928136231516,1.0,0.0,0.636488397916158,0.0847141820804498,1.0,0.0,0.795944144328435,0.1791158629501877,0.916666666666667,0.117851130197758,0.675036003192266,0.0908118054866461,0.958333333333333,0.058925565098879,0.670602262020111,0.1487295481194597,1.0,0.0,0.73756783703963,0.0818325001928625,0.958333333333333,0.058925565098879,0.656375413139661,0.0748719903081576,m,30.0
1223,1.0,0.0,0.885065340995788,0.2388538443789325,0.8,0.282842712474619,0.704523956775665,0.1532077350674392,0.916666666666667,0.117851130197758,0.752592831850052,0.2073305122400587,1.0,0.0,0.816047375400861,0.1397677934758416,0.791666666666667,0.176776695296637,0.84572763244311,0.1538126231250289,1.0,0.0,0.723600293199221,0.1709653526028203,1.0,0.0,0.722407738367716,0.1584717710793323,0.9166666666666666,0.117851130197758,0.841892371575038,0.1872142218408757,1.0,0.0,0.688523203134537,0.1195626926423626,1.0,0.0,0.749552647272746,0.2452511645418664,1.0,0.0,0.759147013227145,0.1764509581095681,0.958333333333333,0.058925565098879,0.646667142709096,0.0822069486001382,m,31.0
1226,1.0,0.0,0.774601995944977,0.1516727089125121,1.0,0.0,0.814786243438721,0.116456800057425,1.0,0.0,0.686066458622615,0.1232152228280305,0.9583333333333334,0.058925565098879,0.681283016999563,0.0950155462060901,0.958333333333333,0.058925565098879,0.789840673406919,0.1060308357986861,1.0,0.0,0.705790375669797,0.0930176486094247,1.0,0.0,0.758368144432704,0.0927778787004611,1.0,0.0,0.913253307342529,0.1936653519389712,0.916666666666667,0.117851130197758,1.605397820472717,0.9326239816848908,0.208333333333333,0.176776695296637,1.129192888736725,0.2448175349348521,0.0416666666666667,0.058925565098879,1.118497580289841,0.3683532318622179,0.125,0.058925565098879,0.991374010841052,0.1842946920833302,f,47.0
1227,1.0,0.0,0.966773295402527,0.2697302041295268,1.0,0.0,0.941662287712097,0.204317300574991,1.0,0.0,0.904424448808034,0.1704112005702555,1.0,0.0,0.940439939498901,0.166992227145632,0.958333333333333,0.058925565098879,0.987771257758141,0.2603899700838369,1.0,0.0,0.832036510109901,0.1781166735635843,1.0,0.0,0.898427158594131,0.1603165878099746,1.0,0.0,1.17487578590711,0.1929429268575886,1.0,0.0,0.887946883837382,0.1159398268135939,1.0,0.0,0.996538440386454,0.2302561535108955,0.9583333333333334,0.058925565098879,0.963299969832102,0.2432513158973259,1.0,0.0,0.873042578498522,0.1815146613698928,f,48.0
1228,1.0,0.0,0.831670737266541,0.1858603105282548,1.0,0.0,1.33400616645813,0.4610133052039568,1.0,0.0,0.8099618156751,0.1683994612460706,1.0,0.0,1.160327836871147,0.5817845812056803,0.958333333333333,0.058925565098879,1.061092302203178,0.3570224309616964,0.958333333333333,0.058925565098879,1.024342924356461,0.243597973726373,0.916666666666667,0.117851130197758,0.963377197583516,0.3249023703951094,1.0,0.0,1.329754064480464,0.7033875746865529,0.916666666666667,0.117851130197758,0.76961013674736,0.1022179719767788,1.0,0.0,0.91102788845698,0.263368505429294,0.875,0.176776695296637,1.066820666193962,0.4080204109317015,1.0,0.0,0.807413970430692,0.167573047596585,f,30.0
1229,1.0,0.0,0.73188111782074,0.0508765650849537,1.0,0.0,0.821718597412109,0.1491459631974383,1.0,0.0,0.707572340965271,0.0749792996967356,0.9583333333333334,0.058925565098879,0.683578391869863,0.0511697090603917,1.0,0.0,0.782295256853104,0.1087451455263161,1.0,0.0,0.753486126661301,0.0901104187071624,0.916666666666667,0.117851130197758,0.692850013573964,0.1226628111090592,0.9166666666666666,0.117851130197758,0.769373804330826,0.1099046018166367,1.0,0.0,0.715930591026942,0.0671375554053961,1.0,0.0,0.747800931334496,0.1319346734834353,1.0,0.0,0.870585352182388,0.1537569734799334,1.0,0.0,0.702773307760557,0.0550542295491973,f,43.0
1231,1.0,0.0,1.088022470474243,0.3340748452323309,1.0,0.0,1.236510229110718,0.4481692132782805,0.916666666666667,0.117851130197758,1.129092266162236,0.3742012440703584,1.0,0.0,1.243106390039126,0.5685390858558111,1.0,0.0,1.2358175466458,0.4004022258177499,1.0,0.0,1.02966005106767,0.2956742509615466,1.0,0.0,1.16371143857638,0.3649555882551722,1.0,0.0,1.243434925874074,0.5207303684493957,1.0,0.0,0.944015562534332,0.1098262086783721,0.958333333333333,0.058925565098879,1.051520978411039,0.1669751646964438,1.0,0.0,1.028156201044718,0.2824218136744153,1.0,0.0,1.078142533699672,0.2488633373639611,m,56.0
1232,1.0,0.0,0.767557752132416,0.0876530368704727,1.0,0.0,0.771318399906158,0.0903569595073366,1.0,0.0,0.655244320631027,0.1080141540979688,0.9166666666666666,0.117851130197758,0.831635062893232,0.2016423770772639,0.958333333333333,0.058925565098879,0.868568390607834,0.2087460387329567,1.0,0.0,0.724702313542366,0.0887299724412301,1.0,0.0,0.786804636319478,0.1923897986422057,1.0,0.0,0.935047080119451,0.1019543012925295,1.0,0.0,0.789648562669754,0.1511259476810654,1.0,0.0,0.789896830916405,0.1095940023726198,0.875,0.176776695296637,0.975680927435557,0.3009886173349512,1.0,0.0,0.703613991538684,0.089397857744508,m,36.0
