participant_id;respc.corr_mean.incongruent;respc.corr_std.incongruent;respc.rt_mean.incongruent;respc.rt_std.incongruent;respc.corr_mean.congruent;respc.corr_std.congruent;respc.rt_mean.congruent;respc.rt_std.congruent
1286;1,000000000000000;0,0000000000000000;0,730990028381348;0,1181807447453681;1,0000000000000000;0,0000000000000000;0,745009716351827;0,1334894803534115
1291;1,000000000000000;0,0000000000000000;0,741619888941447;0,1210091664094003;1,0000000000000000;0,0000000000000000;0,747384389241536;0,0954866532226284
1295;1,000000000000000;0,0000000000000000;0,943755817413330;0,1469551646572008;1,0000000000000000;0,0000000000000000;1,006346368789673;0,1645850412752572
1296;1,000000000000000;0,0000000000000000;0,899287406603495;0,2745226410373636;0,9333333333333333;0,1490711984999860;0,893389733632405;0,2921946982082381
1298;0,933333333333333;0,1490711984999860;1,243412383397420;0,3881847851093057;0,9666666666666667;0,0745355992499930;2,110162862141927;0,8905489968128393
1299;1,000000000000000;0,0000000000000000;0,532929929097493;0,1057214899716151;1,0000000000000000;0,0000000000000000;0,596278421084086;0,1974666007471825
1301;1,000000000000000;0,0000000000000000;0,686898446083069;0,1285187159360439;1,0000000000000000;0,0000000000000000;0,838484358787537;0,2465869335194578
1302;1,000000000000000;0,0000000000000000;0,749611234664917;0,2028561343048466;0,9333333333333333;0,0912870929175277;1,099642833073934;0,4902191320195479
1303;1,000000000000000;0,0000000000000000;1,184637991587321;0,3427585833746077;0,8333333333333334;0,3726779962499650;1,605110359191895;0,5048651294165282
1305;0,933333333333333;0,0912870929175277;0,700634860992432;0,2522271704268038;0,8666666666666667;0,2981423969999720;0,785233775774638;0,2361144971012403
1309;0,933333333333333;0,0912870929175277;0,481819311777751;0,0709427128640510;0,9666666666666667;0,0745355992499930;0,634767325719198;0,2247668563056042
1310;1,000000000000000;0,0000000000000000;0,727446444829305;0,1894742623790669;0,9666666666666667;0,0745355992499930;0,838272666931152;0,2108857494562931
1311;1,000000000000000;0,0000000000000000;0,679625725746155;0,1605215806172728;0,9666666666666667;0,0745355992499930;0,857679708798726;0,1935495935795395
1313;0,966666666666667;0,0745355992499930;0,571455923716227;0,1052418393347330;0,9333333333333333;0,1490711984999860;0,635140117009481;0,1928817856287161
1318;1,000000000000000;0,0000000000000000;1,123818731307983;0,3716910640061810;0,9666666666666667;0,0745355992499930;1,307286437352498;0,4607210740449321
1320;0,966666666666667;0,0745355992499930;0,890373873710632;0,1676217058625401;0,9666666666666667;0,0745355992499930;1,185262139638265;0,2450970780008643
